Fecha,RegionHidrologica,NombreEmbalse,VertimientosVolumenMilesM,VertimientosEnergiaKwh
2008-09-10,ANTIOQUIA,SAN LORENZO,95.76,255139.22
2008-09-11,ANTIOQUIA,PENOL,1810.08,2591632.32
2008-09-11,ANTIOQUIA,PLAYAS,3866.573,1705695.71702
2008-09-12,ANTIOQUIA,PENOL,1451.52,2078254.08
2008-09-12,ANTIOQUIA,PLAYAS,3167.338,1397235.96605
2008-09-13,ANTIOQUIA,PENOL,1158.624,1658892.096
2008-09-13,ANTIOQUIA,PLAYAS,2846.016,1255488.336
2008-09-14,ANTIOQUIA,PENOL,892.512,1277878.848
2008-09-14,ANTIOQUIA,PLAYAS,2939.328,1296651.888
2008-09-15,ANTIOQUIA,PENOL,1148.798,1644823.44755
2008-09-15,ANTIOQUIA,PLAYAS,4805.538,2119909.69383
2008-09-15,ORIENTE,ESMERALDA,190.69,368270.0625
2008-09-16,ANTIOQUIA,PENOL,983.232,1407769.728
2008-09-16,ANTIOQUIA,PLAYAS,4480.618,1976574.84605
2008-09-16,ORIENTE,ESMERALDA,8722.66,16845637.125
2008-09-17,ANTIOQUIA,PENOL,627.264,898102.656
2008-09-17,ANTIOQUIA,PLAYAS,4368.384,1927064.064
2008-09-17,ORIENTE,ESMERALDA,1440.0,2781000.0
2008-09-18,ANTIOQUIA,PENOL,402.624,576468.096
2008-09-18,ANTIOQUIA,PLAYAS,5988.125,2641594.80902
2008-09-18,CENTRO,AGREGADO BOGOTA,165.61,834508.79
2008-09-19,ANTIOQUIA,PENOL,201.312,288234.048
2008-09-19,ANTIOQUIA,PLAYAS,5750.784,2536894.464
2008-09-19,CENTRO,AGREGADO BOGOTA,295.74,1490233.86
2008-09-20,ANTIOQUIA,PENOL,64.041,91692.48066
2008-09-20,ANTIOQUIA,PLAYAS,4127.737,1820905.3138
2008-09-20,CENTRO,AGREGADO BOGOTA,284.7,1434603.3
2008-09-21,ANTIOQUIA,PENOL,29.342,42011.22355
2008-09-21,ANTIOQUIA,PLAYAS,4890.842,2157540.60561
2008-09-21,ANTIOQUIA,PUNCHINA,175.43,265615.63916
2008-09-21,CENTRO,AGREGADO BOGOTA,289.06,1456573.34
2008-09-22,ANTIOQUIA,PENOL,1.123,1607.88644
2008-09-22,ANTIOQUIA,PLAYAS,2699.136,1190693.856
2008-09-22,ANTIOQUIA,PUNCHINA,1034.42,1566198.08166
2008-09-22,CENTRO,AGREGADO BOGOTA,218.87,1102885.93
2008-09-23,ANTIOQUIA,PENOL,18.144,25978.176
2008-09-23,ANTIOQUIA,PLAYAS,4405.363,1943376.93897
2008-09-23,ANTIOQUIA,PUNCHINA,85.54,129514.68833
2008-09-23,CENTRO,AGREGADO BOGOTA,203.19,1023874.41
2008-09-24,ANTIOQUIA,PENOL,99.101,141890.60955
2008-09-24,ANTIOQUIA,PLAYAS,3490.992,1540012.332
2008-09-24,ANTIOQUIA,PUNCHINA,109.55,165867.82916
2008-09-24,CENTRO,AGREGADO BOGOTA,103.78,522947.42
2008-09-25,ANTIOQUIA,PENOL,143.634,205651.96933
2008-09-25,ANTIOQUIA,PLAYAS,4202.842,1854037.05005
2008-09-25,ANTIOQUIA,PUNCHINA,211.86,320773.695
2008-09-25,CENTRO,AGREGADO BOGOTA,77.66,391328.74
2008-09-26,ANTIOQUIA,PENOL,89.349,127927.91266
2008-09-26,ANTIOQUIA,PLAYAS,986.25,435073.22916
2008-09-26,ANTIOQUIA,PUNCHINA,1124.42,1702465.58166
2008-09-26,CENTRO,AGREGADO BOGOTA,16.38,82538.82
2008-09-27,ANTIOQUIA,PENOL,36.288,51956.352
2008-09-27,ANTIOQUIA,PLAYAS,1534.464,676911.744
2008-09-28,ANTIOQUIA,PENOL,207.36,296893.44
2008-09-28,ANTIOQUIA,PLAYAS,4900.608,2161848.768
2008-09-29,ANTIOQUIA,PENOL,519.264,743470.656
2008-09-29,ANTIOQUIA,PLAYAS,6408.547,2827059.30297
2008-09-29,ANTIOQUIA,PUNCHINA,1780.09,2695204.60083
2008-09-30,ANTIOQUIA,PENOL,389.561,557764.78288
2008-09-30,ANTIOQUIA,PLAYAS,5060.719,2232479.95663
2008-09-30,ANTIOQUIA,PUNCHINA,3231.0,4892003.25
2008-10-01,ANTIOQUIA,PENOL,1402.609,2008224.39711
2008-10-01,ANTIOQUIA,PLAYAS,11326.554,4996583.4465
2008-10-01,ANTIOQUIA,PUNCHINA,7766.17,11758628.56083
2008-10-02,ANTIOQUIA,PENOL,1574.208,2253916.032
2008-10-02,ANTIOQUIA,PLAYAS,5393.088,2379100.848
2008-10-02,ANTIOQUIA,PUNCHINA,4162.79,6302810.95916
2008-10-03,ANTIOQUIA,PENOL,1664.928,2383806.912
2008-10-03,ANTIOQUIA,PLAYAS,7440.768,3282412.128
2008-10-03,ANTIOQUIA,PUNCHINA,6368.87,9642999.91916
2008-10-04,ANTIOQUIA,PENOL,1559.52,2232886.08
2008-10-04,ANTIOQUIA,PLAYAS,4954.867,2185784.52297
2008-10-04,ANTIOQUIA,PUNCHINA,85.21,129015.04083
2008-10-05,ANTIOQUIA,PENOL,1477.44,2115365.76
2008-10-05,ANTIOQUIA,PLAYAS,1691.626,746242.01405
2008-10-06,ANTIOQUIA,PENOL,1416.109,2027553.39711
2008-10-06,ANTIOQUIA,PLAYAS,1861.386,821129.75183
2008-10-06,ANTIOQUIA,PUNCHINA,23.94,36247.155
2008-10-06,CENTRO,AGREGADO BOGOTA,2087.9,10520928.1
2008-10-07,ANTIOQUIA,PENOL,1270.944,1819709.376
2008-10-07,ANTIOQUIA,PLAYAS,2650.752,1169349.792
2008-10-07,ANTIOQUIA,PUNCHINA,327.2,495408.06666
2008-10-07,CENTRO,AGREGADO BOGOTA,576.29,2903925.31
2008-10-08,ANTIOQUIA,PENOL,1007.424,1442407.296
2008-10-08,ANTIOQUIA,PLAYAS,1792.8,790873.8
2008-10-08,CENTRO,AGREGADO BOGOTA,889.71,4483248.69
2008-10-09,ANTIOQUIA,PENOL,768.096,1099742.784
2008-10-09,ANTIOQUIA,PLAYAS,1683.158,742506.44994
2008-10-09,CENTRO,AGREGADO BOGOTA,113.06,569709.34
2008-10-10,ANTIOQUIA,PENOL,780.192,1117061.568
2008-10-10,ANTIOQUIA,PLAYAS,3237.062,1427993.93394
2008-10-10,ANTIOQUIA,SAN LORENZO,1390.32,3704314.54
2008-10-10,CARIBE,URRA1,10348.99,1291898.91833
2008-10-11,ANTIOQUIA,PENOL,701.435,1004299.04555
2008-10-11,ANTIOQUIA,PLAYAS,3293.092,1452710.94588
2008-10-11,ANTIOQUIA,SAN LORENZO,2540.88,6769821.86
2008-10-11,CARIBE,URRA1,24052.03,3002495.07833
2008-10-12,ANTIOQUIA,PENOL,1084.646,1552972.03955
2008-10-12,ANTIOQUIA,PLAYAS,6333.354,2793888.7465
2008-10-12,ANTIOQUIA,SAN LORENZO,6698.52,17847276.19
2008-10-12,ANTIOQUIA,TRONERAS,52.1335,10504.90025
2008-10-12,CARIBE,URRA1,29623.1,3697950.31666
2008-10-13,ANTIOQUIA,PENOL,1169.856,1674973.824
2008-10-13,ANTIOQUIA,PLAYAS,3719.52,1640824.92
2008-10-13,ANTIOQUIA,PUNCHINA,2899.55,4390160.32916
2008-10-13,ANTIOQUIA,SAN LORENZO,5431.32,14470997.79
2008-10-13,ANTIOQUIA,TRONERAS,749.952,151115.328
2008-10-13,CARIBE,URRA1,30923.42,3860273.59666
2008-10-14,ANTIOQUIA,PENOL,2039.04,2919452.16
2008-10-14,ANTIOQUIA,PLAYAS,7670.419,3383720.11497
2008-10-14,ANTIOQUIA,PUNCHINA,5266.3,7973617.05833
2008-10-14,ANTIOQUIA,SAN LORENZO,7458.12,19871124.89
2008-10-14,ANTIOQUIA,TRONERAS,1964.736,395894.304
2008-10-14,CARIBE,URRA1,25934.69,3237513.80166
2008-10-15,ANTIOQUIA,PENOL,2425.248,3472416.192
2008-10-15,ANTIOQUIA,PLAYAS,4365.187,1925653.74297
2008-10-15,ANTIOQUIA,PUNCHINA,893.41,1352697.19083
2008-10-15,ANTIOQUIA,SAN LORENZO,5865.12,15626797.64
2008-10-15,ANTIOQUIA,TRONERAS,1272.499,256408.5485
2008-10-15,CARIBE,URRA1,15151.97,1891470.92166
2008-10-16,ANTIOQUIA,PENOL,2502.109,3582464.06377
2008-10-16,ANTIOQUIA,PLAYAS,3103.452,1369053.367
2008-10-16,ANTIOQUIA,SAN LORENZO,4909.32,13080201.29
2008-10-16,ANTIOQUIA,TRONERAS,564.7429,113795.69435
2008-10-16,CARIBE,URRA1,4909.25,612838.04166
2008-10-17,ANTIOQUIA,PENOL,2639.975,3779857.53888
2008-10-17,ANTIOQUIA,PLAYAS,3779.855,1667441.03486
2008-10-17,ANTIOQUIA,SAN LORENZO,4800.24,12789572.78
2008-10-17,ANTIOQUIA,TRONERAS,712.3606,143540.6609
2008-10-17,CARIBE,URRA1,101.95,12726.75833
2008-10-18,ANTIOQUIA,PENOL,2660.256,3808895.424
2008-10-18,ANTIOQUIA,PLAYAS,3945.024,1740303.504
2008-10-18,ANTIOQUIA,SAN LORENZO,4876.92,12993875.99
2008-10-18,ANTIOQUIA,TRONERAS,527.904,106372.656
2008-10-19,ANTIOQUIA,PENOL,3100.896,4439793.984
2008-10-19,ANTIOQUIA,PLAYAS,9138.528,4031360.088
2008-10-19,ANTIOQUIA,PUNCHINA,6168.74,9339986.42166
2008-10-19,ANTIOQUIA,SAN LORENZO,5756.04,15336169.13
2008-10-20,ANTIOQUIA,PENOL,3262.464,4671123.456
2008-10-20,ANTIOQUIA,PLAYAS,7794.23,3438337.96194
2008-10-20,ANTIOQUIA,PUNCHINA,250.16,378763.08666
2008-10-20,ANTIOQUIA,SAN LORENZO,6470.64,17240121.58
2008-10-21,ANTIOQUIA,PENOL,2836.399,4061093.05711
2008-10-21,ANTIOQUIA,PLAYAS,7431.246,3278211.6035
2008-10-21,ANTIOQUIA,PUNCHINA,4060.08,6147299.46
2008-10-21,ANTIOQUIA,SAN LORENZO,4622.04,12314783.63
2008-10-22,ANTIOQUIA,PENOL,2700.469,3866471.50377
2008-10-22,ANTIOQUIA,PLAYAS,8331.661,3675419.67613
2008-10-22,ANTIOQUIA,PUNCHINA,8192.05,12403446.37083
2008-10-22,ANTIOQUIA,SAN LORENZO,5500.8,14656117.6
2008-10-23,ANTIOQUIA,PENOL,2462.4,3525609.6
2008-10-23,ANTIOQUIA,PLAYAS,5108.486,2253551.83794
2008-10-23,ANTIOQUIA,PUNCHINA,3508.42,5312040.24833
2008-10-23,ANTIOQUIA,SAN LORENZO,4073.4,10853008.55
2008-10-23,CENTRO,AGREGADO BOGOTA,699.97,3527148.83
2008-10-24,ANTIOQUIA,PENOL,2641.248,3781680.192
2008-10-24,ANTIOQUIA,PLAYAS,5463.59,2410202.02194
2008-10-24,ANTIOQUIA,PUNCHINA,1693.58,2564221.25166
2008-10-24,ANTIOQUIA,SAN LORENZO,3157.2,8411920.9
2008-10-25,ANTIOQUIA,PENOL,2395.872,3430356.288
2008-10-25,ANTIOQUIA,PLAYAS,5981.299,2638583.59497
2008-10-25,ANTIOQUIA,PUNCHINA,5310.11,8039949.04916
2008-10-25,ANTIOQUIA,SAN LORENZO,2475.36,6595252.92
2008-10-26,ANTIOQUIA,PENOL,1816.992,2601528.768
2008-10-26,ANTIOQUIA,PLAYAS,5374.771,2371020.50697
2008-10-26,ANTIOQUIA,PUNCHINA,5236.96,7929193.85333
2008-10-26,ANTIOQUIA,SAN LORENZO,1624.68,4328734.21
2008-10-27,ANTIOQUIA,PENOL,1531.008,2192063.232
2008-10-27,ANTIOQUIA,PLAYAS,7138.541,3149088.04502
2008-10-27,ANTIOQUIA,PUNCHINA,2587.89,3918281.1175
2008-10-27,ANTIOQUIA,SAN LORENZO,2492.28,6640333.91
2008-10-28,ANTIOQUIA,PENOL,1555.2,2226700.8
2008-10-28,ANTIOQUIA,PLAYAS,8041.248,3547307.208
2008-10-28,ANTIOQUIA,PUNCHINA,7813.73,11830638.36416
2008-10-28,ANTIOQUIA,SAN LORENZO,3698.64,9854512.58
2008-10-28,ORIENTE,CHUZA,0.01,50.39
2008-10-29,ANTIOQUIA,PENOL,1495.584,2141343.936
2008-10-29,ANTIOQUIA,PLAYAS,7256.736,3201228.456
2008-10-29,ANTIOQUIA,PUNCHINA,140.0,211971.66666
2008-10-29,ANTIOQUIA,SAN LORENZO,2567.52,6840800.44
2008-10-30,ANTIOQUIA,PENOL,1617.408,2315768.832
2008-10-30,ANTIOQUIA,PLAYAS,6886.166,3037755.61794
2008-10-30,ANTIOQUIA,SAN LORENZO,1437.12,3829006.64
2008-10-31,ANTIOQUIA,PENOL,1312.416,1879088.064
2008-10-31,ANTIOQUIA,PLAYAS,6022.512,2656764.252
2008-10-31,ANTIOQUIA,SAN LORENZO,764.64,2037277.08
2008-11-01,ANTIOQUIA,PENOL,1183.817,1694962.87355
2008-11-01,ANTIOQUIA,PLAYAS,11298.294,4984116.8615
2008-11-01,ANTIOQUIA,SAN LORENZO,677.88,1806117.11
2008-11-02,ANTIOQUIA,PENOL,1493.856,2138869.824
2008-11-02,ANTIOQUIA,PLAYAS,11826.432,5217099.072
2008-11-02,ANTIOQUIA,PUNCHINA,1101.6,1667914.2
2008-11-02,ANTIOQUIA,SAN LORENZO,400.68,1067556.21
2008-11-03,ANTIOQUIA,PENOL,2016.576,2887288.704
2008-11-03,ANTIOQUIA,PLAYAS,14222.39,6274049.32194
2008-11-03,ANTIOQUIA,PUNCHINA,5460.23,8267243.23916
2008-11-03,ANTIOQUIA,SAN LORENZO,1147.68,3057833.96
2008-11-03,CENTRO,AGREGADO BOGOTA,1187.07,5981645.73
2008-11-04,ANTIOQUIA,PENOL,2189.376,3134699.904
2008-11-04,ANTIOQUIA,PLAYAS,11674.368,5150017.728
2008-11-04,ANTIOQUIA,PUNCHINA,885.02,1339994.03166
2008-11-04,ANTIOQUIA,SAN LORENZO,2655.0,7073878.75
2008-11-04,CENTRO,AGREGADO BOGOTA,2382.51,12005467.89
2008-11-05,ANTIOQUIA,PENOL,2159.136,3091402.944
2008-11-05,ANTIOQUIA,PLAYAS,11214.115,4946982.23097
2008-11-05,ANTIOQUIA,PUNCHINA,1796.0,2719293.66666
2008-11-05,ANTIOQUIA,SAN LORENZO,2130.84,5677327.23
2008-11-05,CENTRO,AGREGADO BOGOTA,3623.53,18258967.67
2008-11-06,ANTIOQUIA,PENOL,2756.988,3947394.152
2008-11-06,ANTIOQUIA,PLAYAS,15620.792,6890938.82644
2008-11-06,ANTIOQUIA,PUNCHINA,6205.21,9395205.04083
2008-11-06,ANTIOQUIA,SAN LORENZO,2811.6,7491117.7
2008-11-06,CENTRO,AGREGADO BOGOTA,2782.4,14020513.6
2008-11-07,ANTIOQUIA,PENOL,2925.504,4188671.616
2008-11-07,ANTIOQUIA,PLAYAS,10052.467,4434534.12297
2008-11-07,ANTIOQUIA,PUNCHINA,3648.78,5524556.985
2008-11-07,ANTIOQUIA,SAN LORENZO,2460.96,6556886.12
2008-11-07,CENTRO,AGREGADO BOGOTA,1835.92,9251200.88
2008-11-08,ANTIOQUIA,PENOL,2505.6,3587462.4
2008-11-08,ANTIOQUIA,PLAYAS,9851.328,4345803.888
2008-11-08,ANTIOQUIA,SAN LORENZO,2064.96,5501799.12
2008-11-08,CENTRO,AGREGADO BOGOTA,1909.32,9621063.48
2008-11-09,ANTIOQUIA,PENOL,2096.928,3002334.912
2008-11-09,ANTIOQUIA,PLAYAS,9547.2,4211641.2
2008-11-09,ANTIOQUIA,SAN LORENZO,936.0,2493842.0
2008-11-09,CENTRO,AGREGADO BOGOTA,2971.59,14973842.01
2008-11-10,ANTIOQUIA,PENOL,1646.43,2357321.88666
2008-11-10,ANTIOQUIA,PLAYAS,9215.064,4065123.094
2008-11-10,ANTIOQUIA,SAN LORENZO,100.8,268567.6
2008-11-10,CENTRO,AGREGADO BOGOTA,1542.19,7771095.41
2008-11-11,ANTIOQUIA,PENOL,1178.496,1687344.384
2008-11-11,ANTIOQUIA,PLAYAS,9090.749,4010282.91302
2008-11-11,CENTRO,AGREGADO BOGOTA,1759.92,8868236.88
2008-11-12,ANTIOQUIA,PENOL,881.28,1261797.12
2008-11-12,ANTIOQUIA,PLAYAS,9648.807,4256463.99908
2008-11-12,ANTIOQUIA,PUNCHINA,5600.64,8479835.68
2008-11-12,CENTRO,AGREGADO BOGOTA,563.7,2840484.3
2008-11-13,ANTIOQUIA,PENOL,686.88,983459.52
2008-11-13,ANTIOQUIA,PLAYAS,8459.424,3731780.904
2008-11-13,ANTIOQUIA,PUNCHINA,6541.31,9904088.44916
2008-11-13,CENTRO,AGREGADO BOGOTA,579.41,2919646.99
2008-11-14,ANTIOQUIA,PENOL,508.032,727388.928
2008-11-14,ANTIOQUIA,PLAYAS,9394.272,4144178.712
2008-11-14,ANTIOQUIA,PUNCHINA,2290.86,3468552.945
2008-11-14,CENTRO,AGREGADO BOGOTA,711.7,3586256.3
2008-11-15,ANTIOQUIA,PENOL,582.336,833775.744
2008-11-15,ANTIOQUIA,PLAYAS,10201.248,4500167.208
2008-11-15,ANTIOQUIA,PUNCHINA,841.03,1273389.50583
2008-11-15,CENTRO,AGREGADO BOGOTA,541.51,2728668.89
2008-11-16,ANTIOQUIA,PENOL,809.446,1158946.79511
2008-11-16,ANTIOQUIA,PLAYAS,9066.053,3999388.54702
2008-11-16,CENTRO,AGREGADO BOGOTA,1774.82,8943317.98
2008-11-17,ANTIOQUIA,PENOL,805.248,1152936.192
2008-11-17,ANTIOQUIA,PLAYAS,9383.645,4139490.72902
2008-11-17,ANTIOQUIA,PUNCHINA,34.2,51781.65
2008-11-17,CENTRO,AGREGADO BOGOTA,2647.18,13339140.02
2008-11-18,ANTIOQUIA,PENOL,870.912,1246952.448
2008-11-18,ANTIOQUIA,PLAYAS,9779.616,4314168.936
2008-11-18,ANTIOQUIA,PUNCHINA,2182.54,3304547.43833
2008-11-18,CENTRO,AGREGADO BOGOTA,1531.88,7719143.32
2008-11-19,ANTIOQUIA,PENOL,1277.531,1829140.49622
2008-11-19,ANTIOQUIA,PLAYAS,6141.767,2709372.27019
2008-11-19,ANTIOQUIA,PUNCHINA,1953.72,2958094.89
2008-11-19,CENTRO,AGREGADO BOGOTA,391.66,1973574.74
2008-11-20,ANTIOQUIA,PENOL,1663.812,2382209.048
2008-11-20,ANTIOQUIA,PLAYAS,7276.644,3210010.649
2008-11-20,ANTIOQUIA,PUNCHINA,4804.45,7274337.67083
2008-11-20,ANTIOQUIA,SAN LORENZO,167.04,445054.88
2008-11-20,CENTRO,AGREGADO BOGOTA,1762.79,8882698.81
2008-11-21,ANTIOQUIA,PENOL,2401.92,3439015.68
2008-11-21,ANTIOQUIA,PLAYAS,10829.635,4777373.15097
2008-11-21,ANTIOQUIA,PUNCHINA,8977.28,13592350.02666
2008-11-21,ANTIOQUIA,SAN LORENZO,3979.08,10601706.01
2008-11-21,CENTRO,AGREGADO BOGOTA,1939.93,9775307.27
2008-11-22,ANTIOQUIA,PENOL,2585.952,3702508.608
2008-11-22,ANTIOQUIA,PLAYAS,8020.771,3538274.00697
2008-11-22,ANTIOQUIA,PUNCHINA,5572.01,8436487.47416
2008-11-22,ANTIOQUIA,SAN LORENZO,2869.2,7644584.9
2008-11-22,CENTRO,AGREGADO BOGOTA,2275.86,11468058.54
2008-11-22,CENTRO,PRADO,1379.88,182335.81
2008-11-22,ORIENTE,ESMERALDA,9217.55,17801393.4375
2008-11-23,ANTIOQUIA,PENOL,2924.64,4187434.56
2008-11-23,ANTIOQUIA,PLAYAS,7724.678,3407655.86994
2008-11-23,ANTIOQUIA,PUNCHINA,268.99,407273.27583
2008-11-23,ANTIOQUIA,SAN LORENZO,1720.8,4584832.6
2008-11-23,CENTRO,AGREGADO BOGOTA,2206.64,11119258.96
2008-11-23,CENTRO,PRADO,9255.18,1222969.20166
2008-11-23,ORIENTE,ESMERALDA,19.84,38316.0
2008-11-24,ANTIOQUIA,PENOL,3576.96,5121411.84
2008-11-24,ANTIOQUIA,PLAYAS,9096.192,4012684.032
2008-11-24,ANTIOQUIA,SAN LORENZO,4627.08,12328212.01
2008-11-24,CENTRO,AGREGADO BOGOTA,2519.84,12697473.76
2008-11-24,CENTRO,PRADO,2055.52,271614.12888
2008-11-25,ANTIOQUIA,PENOL,3842.865,5502128.71
2008-11-25,ANTIOQUIA,PLAYAS,12808.671,5650402.89308
2008-11-25,ANTIOQUIA,PUNCHINA,538.02,814607.115
2008-11-25,ANTIOQUIA,SAN LORENZO,4637.52,12356027.94
2008-11-25,CENTRO,AGREGADO BOGOTA,1787.29,9006154.31
2008-11-25,CENTRO,BETANIA,26556.71,4600212.32111
2008-11-25,CENTRO,PRADO,15900.46,2101069.11722
2008-11-26,ANTIOQUIA,PENOL,3961.732,5672319.83911
2008-11-26,ANTIOQUIA,PLAYAS,12983.879,5727693.95552
2008-11-26,ANTIOQUIA,PUNCHINA,5634.11,8530512.04916
2008-11-26,ANTIOQUIA,SAN LORENZO,5190.12,13828353.89
2008-11-26,ANTIOQUIA,TRONERAS,15.087,3040.0305
2008-11-26,CENTRO,AGREGADO BOGOTA,950.6,4790073.4
2008-11-26,CENTRO,BETANIA,43099.88,7465856.99111
2008-11-26,CENTRO,PRADO,40624.24,5368041.93555
2008-11-27,ANTIOQUIA,PENOL,3920.832,5613760.128
2008-11-27,ANTIOQUIA,PLAYAS,12002.515,5294776.13097
2008-11-27,ANTIOQUIA,PUNCHINA,3949.63,5980068.95583
2008-11-27,ANTIOQUIA,SAN LORENZO,6044.4,16104464.3
2008-11-27,ANTIOQUIA,TRONERAS,168.134,33879.001
2008-11-27,CENTRO,AGREGADO BOGOTA,1902.27,9585538.53
2008-11-27,CENTRO,BETANIA,42585.51,7376756.67666
2008-11-27,CENTRO,PRADO,32206.83,4255774.73083
2008-11-27,ORIENTE,ESMERALDA,2959.58,5715688.875
2008-11-28,ANTIOQUIA,PENOL,3788.64,5424490.56
2008-11-28,ANTIOQUIA,PLAYAS,13262.14,5850445.70388
2008-11-28,ANTIOQUIA,PUNCHINA,5109.84,7736723.58
2008-11-28,ANTIOQUIA,SAN LORENZO,5558.4,14809584.8
2008-11-28,ANTIOQUIA,TRONERAS,276.998,55815.097
2008-11-28,CENTRO,AGREGADO BOGOTA,3795.0,19123005.0
2008-11-28,CENTRO,BETANIA,12713.94,2202336.94
2008-11-28,CENTRO,PRADO,2586.23,341741.55861
2008-11-28,ORIENTE,ESMERALDA,500.56,966706.5
2008-11-29,ANTIOQUIA,PENOL,4330.368,6200124.672
2008-11-29,ANTIOQUIA,PLAYAS,14491.008,6392547.168
2008-11-29,ANTIOQUIA,PUNCHINA,1165.39,1764497.57583
2008-11-29,ANTIOQUIA,SAN LORENZO,9909.36,26402113.42
2008-11-29,ANTIOQUIA,TRONERAS,3183.84,641543.76
2008-11-29,CENTRO,AGREGADO BOGOTA,4089.6,20607494.4
2008-11-29,CENTRO,BETANIA,19979.59,3460908.97888
2008-11-29,CENTRO,PRADO,9979.82,1318722.32611
2008-11-29,ORIENTE,ESMERALDA,9338.15,18034302.1875
2008-11-30,ANTIOQUIA,MIEL I,200.0,91594.44444
2008-11-30,ANTIOQUIA,PENOL,4610.304,6600930.816
2008-11-30,ANTIOQUIA,PLAYAS,12327.551,5438162.15086
2008-11-30,ANTIOQUIA,SAN LORENZO,5491.44,14631179.18
2008-11-30,ANTIOQUIA,TRONERAS,3183.88,641551.82
2008-11-30,CENTRO,AGREGADO BOGOTA,4867.2,24525820.8
2008-11-30,CENTRO,BETANIA,12193.6,2112202.48888
2008-11-30,CENTRO,PRADO,9996.49,1320925.08138
2008-11-30,ORIENTE,ESMERALDA,67.65,130649.0625
2008-12-01,ANTIOQUIA,MIEL I,490.0,224406.38888
2008-12-01,ANTIOQUIA,PENOL,4745.001,6793786.98733
2008-12-01,ANTIOQUIA,PLAYAS,12258.753,5407812.67758
2008-12-01,ANTIOQUIA,PUNCHINA,2906.1,4400077.575
2008-12-01,ANTIOQUIA,RIOGRANDE2,114.309,166075.10075
2008-12-01,ANTIOQUIA,SAN LORENZO,3751.0,9994018.52777
2008-12-01,ANTIOQUIA,TRONERAS,178.9015,36048.65225
2008-12-01,CENTRO,AGREGADO BOGOTA,1593.88,8031561.32
2008-12-01,CENTRO,PRADO,37109.29,4903580.34805
2008-12-02,ANTIOQUIA,PENOL,3987.36,5709013.44
2008-12-02,ANTIOQUIA,PLAYAS,10259.482,4525856.49005
2008-12-02,ANTIOQUIA,PUNCHINA,666.86,1009681.61166
2008-12-02,ANTIOQUIA,RIOGRANDE2,633.83,920866.95805
2008-12-02,ANTIOQUIA,SAN LORENZO,3538.8,9428641.1
2008-12-02,CENTRO,AGREGADO BOGOTA,3546.0,17868294.0
2008-12-02,CENTRO,BETANIA,57712.37,9997064.98111
2008-12-02,CENTRO,PRADO,32621.05,4310509.30138
2008-12-03,ANTIOQUIA,MIEL I,390.0,178609.16666
2008-12-03,ANTIOQUIA,PENOL,3196.8,4577107.2
2008-12-03,ANTIOQUIA,PLAYAS,7222.003,3185906.37897
2008-12-03,ANTIOQUIA,RIOGRANDE2,531.965,772871.26097
2008-12-03,ANTIOQUIA,SAN LORENZO,3967.2,10570053.4
2008-12-03,CENTRO,AGREGADO BOGOTA,5234.4,26376141.6
2008-12-03,CENTRO,BETANIA,75221.66,13030063.10444
2008-12-03,CENTRO,PRADO,19159.11,2531663.5075
2008-12-04,ANTIOQUIA,MIEL I,1126.0,515676.72222
2008-12-04,ANTIOQUIA,PENOL,2556.285,3660032.05666
2008-12-04,ANTIOQUIA,PLAYAS,6911.921,3049117.15002
2008-12-04,ANTIOQUIA,RIOGRANDE2,266.809,387636.42019
2008-12-04,ANTIOQUIA,SAN LORENZO,4547.88,12117194.61
2008-12-04,CENTRO,AGREGADO BOGOTA,6426.0,32380614.0
2008-12-04,CENTRO,BETANIA,39748.17,6885266.33666
2008-12-04,CENTRO,PRADO,7251.45,958198.54583
2008-12-05,ANTIOQUIA,MIEL I,262.0,119988.72222
2008-12-05,ANTIOQUIA,PENOL,1914.624,2741316.096
2008-12-05,ANTIOQUIA,PLAYAS,8319.687,3670137.47908
2008-12-05,ANTIOQUIA,RIOGRANDE2,83.808,121761.384
2008-12-05,ANTIOQUIA,SAN LORENZO,2311.92,6159789.74
2008-12-05,CENTRO,AGREGADO BOGOTA,5428.8,27355723.2
2008-12-05,CENTRO,BETANIA,14349.1,2485582.98888
2008-12-05,CENTRO,PRADO,1071.07,141529.99972
2008-12-06,ANTIOQUIA,PENOL,1374.767,1968360.84022
2008-12-06,ANTIOQUIA,PLAYAS,6337.488,2795712.41466
2008-12-06,ANTIOQUIA,RIOGRANDE2,1.482,2153.14016
2008-12-06,ANTIOQUIA,SAN LORENZO,471.24,1255553.53
2008-12-06,CENTRO,AGREGADO BOGOTA,2621.7,13210746.3
2008-12-07,ANTIOQUIA,PENOL,1065.622,1525733.89911
2008-12-07,ANTIOQUIA,PLAYAS,6404.208,2825145.20133
2008-12-07,ANTIOQUIA,PUNCHINA,1612.56,2441550.22
2008-12-07,CENTRO,AGREGADO BOGOTA,1831.19,9227366.41
2008-12-07,VALLE,SALVAJINA,81.984,22019.536
2008-12-08,ANTIOQUIA,PENOL,1014.336,1452303.744
2008-12-08,ANTIOQUIA,PLAYAS,7940.592,3502903.932
2008-12-08,ANTIOQUIA,PUNCHINA,58.968,89282.466
2008-12-08,CENTRO,AGREGADO BOGOTA,2434.07,12265278.73
2008-12-09,ANTIOQUIA,PENOL,825.984,1182625.536
2008-12-09,ANTIOQUIA,PLAYAS,5370.624,2369191.104
2008-12-09,ANTIOQUIA,PUNCHINA,852.98,1291482.80166
